No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,5,18,750,128053
1,2020,4,3,12,750,128053
2,2020,2,21,11,750,128053
3,2020,3,25,11,750,128053
4,2020,2,25,5,750,128053
5,2020,2,13,13,750,128053
6,2020,5,6,7,750,128053
7,2020,4,9,10,750,128053
8,2020,2,7,21,750,128053
9,2020,2,12,3,750,128053
10,2020,2,17,14,750,128053
11,2020,2,23,3,750,128053
12,2020,2,2,15,750,128053
13,2020,2,8,2,750,128053
14,2020,4,23,2,750,128053
15,2020,2,3,11,750,128053
16,2020,2,9,6,750,128053
17,2020,2,6,17,750,128053
18,2020,2,10,5,750,128053
19,2020,2,4,7,750,128053
20,2020,2,14,2,750,128053
21,2020,2,18,10,750,128053
22,2020,2,20,16,750,128053
23,2020,2,22,8,750,128053
24,2020,2,24,0,750,128053
25,2020,2,19,21,750,128053
26,2020,4,2,4,750,128053
