No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,12,23,590,192300
1,2020,2,22,22,590,192300
2,2020,2,10,0,590,192300
3,2020,2,6,14,590,192300
4,2020,2,2,21,590,192300
5,2020,2,7,17,590,192300
6,2020,2,5,11,590,192300
7,2020,2,3,11,590,192300
8,2020,2,13,9,590,192300
9,2020,2,4,22,590,192300
10,2020,2,8,22,590,192300
11,2020,2,14,6,590,192300
12,2020,2,20,10,590,192300
13,2020,2,23,12,590,192300
14,2020,2,19,10,590,192300
15,2020,2,24,0,590,192300
16,2020,3,25,13,590,192300
17,2020,2,9,5,590,192300
18,2020,4,2,6,590,192300
19,2020,2,21,11,590,192300
20,2020,4,9,11,590,192300
21,2020,2,17,19,590,192300
22,2020,2,25,4,590,192300
23,2020,2,18,4,590,192300
