No,xyear,xmonth,xday,xhour,price,mileage
0,2020,2,3,19,670,197300
1,2020,2,9,12,670,197300
2,2020,2,21,15,670,197300
3,2020,2,2,12,670,197300
4,2020,2,12,11,670,197300
5,2020,2,17,14,670,197300
6,2020,2,13,15,670,197300
7,2020,2,4,0,670,197300
8,2020,2,5,19,670,197300
9,2020,2,7,1,670,197300
10,2020,2,10,1,670,197300
11,2020,2,20,2,670,197300
12,2020,2,14,6,670,197300
13,2020,2,24,4,670,197300
14,2020,2,22,0,670,197300
15,2020,2,6,12,670,197300
16,2020,2,8,1,670,197300
17,2020,5,6,7,1240,45600
18,2020,2,25,9,670,197300
19,2020,2,19,13,670,197300
20,2020,4,3,12,1240,45600
21,2020,4,9,10,1240,45600
